video_id,frame_idx,phase,augment
case_0236,250,29,False
case_0236,255,29,False
case_0236,260,29,False
case_0236,266,29,False
case_0236,271,29,False
case_0236,276,29,False
case_0236,281,29,False
case_0236,287,29,False
case_0236,292,29,False
case_0236,297,29,False
case_0236,303,29,False
case_0236,308,29,False
case_0555,180,29,False
case_0555,186,29,False
case_0555,191,29,False
case_0555,197,29,False
case_0555,202,29,False
case_0555,208,29,False
case_0555,213,29,False
case_0555,219,29,False
case_0555,224,29,False
case_0555,230,29,False
case_0555,235,29,False
case_0555,241,29,False
case_0555,246,29,False
case_0555,252,29,False
case_0555,258,29,False
case_0555,263,29,False
case_0555,269,29,False
case_0555,274,29,False
case_0555,280,29,False
case_0555,285,29,False
case_0555,291,29,False
case_0555,296,29,False
case_0555,302,29,False
case_0555,307,29,False
case_0555,313,29,False
case_0555,318,29,False
case_0555,324,29,False
case_0555,329,29,False
case_0555,335,29,False
case_0555,340,29,False
case_0555,346,29,False
case_0555,351,29,False
case_0555,357,29,False
case_0555,362,29,False
case_0555,368,29,False
case_0555,373,29,False
case_0555,379,29,False
case_0555,384,29,False
case_0555,390,29,False
case_0555,395,29,False
case_0555,401,29,False
case_0555,407,29,False
case_0555,412,29,False
case_0555,418,29,False
case_0555,423,29,False
case_0555,429,29,False
case_0555,434,29,False
case_0555,440,29,False
case_0555,445,29,False
case_0555,451,29,False
case_0555,456,29,False
case_0555,462,29,False
case_0555,467,29,False
case_0555,473,29,False
case_0555,478,29,False
case_0555,484,29,False
case_0555,489,29,False
case_0555,495,29,False
case_0555,500,29,False
case_0555,506,29,False
case_0555,511,29,False
case_0555,517,29,False
case_0555,522,29,False
case_0555,528,29,False
case_0555,533,29,False
case_0555,539,29,False
case_0555,544,29,False
case_0555,550,29,False
case_0555,556,29,False
case_0555,561,29,False
case_0555,567,29,False
case_0555,572,29,False
case_0555,578,29,False
case_0555,583,29,False
case_0555,589,29,False
case_0555,594,29,False
case_0555,600,29,False
case_0555,605,29,False
case_0555,611,29,False
case_0555,616,29,False
case_0555,622,29,False
case_0555,627,29,False
case_0555,633,29,False
case_0555,638,29,False
case_0555,644,29,False
case_0555,649,29,False
case_0555,655,29,False
case_0555,660,29,False
case_0555,666,29,False
case_0555,671,29,False
case_0555,677,29,False
case_0555,682,29,False
case_0555,688,29,False
case_0555,693,29,False
case_0555,699,29,False
case_0555,705,29,False
case_0555,710,29,False
case_0555,716,29,False
case_0555,721,29,False
case_0555,727,29,False
case_0555,732,29,False
case_0555,738,29,False
case_0555,743,29,False
case_0555,749,29,False
case_0555,754,29,False
case_0555,760,29,False
case_0555,765,29,False
case_0555,771,29,False
case_0555,776,29,False
case_0555,782,29,False
case_0555,787,29,False
case_0555,793,29,False
case_0555,798,29,False
case_0555,804,29,False
case_0555,809,29,False
case_0555,815,29,False
case_0555,820,29,False
case_0555,826,29,False
case_0555,831,29,False
case_0555,837,29,False
case_0555,842,29,False
case_0555,848,29,False
case_0555,854,29,False
case_0555,859,29,False
case_0555,865,29,False
case_0555,870,29,False
case_0555,876,29,False
case_0555,881,29,False
case_0555,887,29,False
case_0555,892,29,False
case_0555,898,29,False
case_0555,903,29,False
case_0555,909,29,False
case_0555,914,29,False
case_0555,920,29,False
case_0555,925,29,False
case_0555,931,29,False
case_0555,936,29,False
case_0555,942,29,False
case_0555,947,29,False
case_0555,953,29,False
case_0555,958,29,False
case_0555,964,29,False
case_0555,969,29,False
case_0555,975,29,False
case_0555,980,29,False
case_0555,986,29,False
case_0555,991,29,False
case_0555,997,29,False
case_0555,1003,29,False
case_0555,1008,29,False
case_0555,1014,29,False
case_0555,1019,29,False
case_0555,1025,29,False
case_0555,1030,29,False
case_0555,1036,29,False
case_0555,1041,29,False
case_0555,1047,29,False
case_0555,1052,29,False
case_0555,1058,29,False
case_0555,1063,29,False
case_0555,1069,29,False
case_0555,1074,29,False
case_0555,1080,29,False
case_0555,1085,29,False
case_0555,1091,29,False
case_0555,1096,29,False
case_0555,1102,29,False
case_0555,1107,29,False
case_0555,1113,29,False
case_0555,1118,29,False
case_0555,1124,29,False
case_0555,1129,29,False
case_0555,1135,29,False
case_0555,1140,29,False
case_0555,1146,29,False
case_0555,1152,29,False
case_0555,1157,29,False
case_0555,1163,29,False
case_0555,1168,29,False
case_0555,1174,29,False
case_0555,1179,29,False
case_0555,1185,29,False
case_0555,1190,29,False
case_0555,1196,29,False
case_0555,1201,29,False
case_0555,1207,29,False
case_0555,1212,29,False
case_0555,1218,29,False
case_0555,1223,29,False
case_0555,1229,29,False
case_0555,1234,29,False
case_0555,1240,29,False
case_0555,1245,29,False
case_0555,1251,29,False
case_0555,1256,29,False
case_0555,1262,29,False
case_0555,1267,29,False
case_0555,1273,29,False
case_0555,1278,29,False
case_0555,1284,29,False
case_0555,1289,29,False
case_0555,1295,29,False
case_0555,1301,29,False
case_0555,1306,29,False
case_0555,1312,29,False
case_0555,1317,29,False
case_0555,1323,29,False
case_0555,1328,29,False
case_0555,1334,29,False
case_0555,1339,29,False
case_0555,1345,29,False
case_0555,1350,29,False
case_0555,1356,29,False
case_0555,1361,29,False
case_0555,1367,29,False
case_0555,1372,29,False
case_0555,1378,29,False
case_0555,1383,29,False
case_0555,1389,29,False
case_0555,1394,29,False
case_0555,1400,29,False
case_0555,1405,29,False
case_0555,1411,29,False
case_0555,1416,29,False
case_0555,1422,29,False
case_0555,1427,29,False
case_0555,1433,29,False
case_0555,1438,29,False
case_0555,1444,29,False
case_0555,1450,29,False
case_0555,1455,29,False
case_0555,1461,29,False
case_0555,1466,29,False
case_0555,1472,29,False
case_0555,1477,29,False
case_0555,1483,29,False
case_0555,1488,29,False
case_0555,1494,29,False
case_0555,1499,29,False
case_0555,1505,29,False
case_0555,1510,29,False
case_0555,1516,29,False
case_0555,20922,29,False
case_0555,20928,29,False
case_0555,20933,29,False
case_0555,20938,29,False
case_0555,20944,29,False
case_0555,20949,29,False
case_0555,20955,29,False
case_0555,20960,29,False
case_0555,20966,29,False
case_0555,20971,29,False
case_0555,20976,29,False
case_0555,20982,29,False
case_0555,20987,29,False
case_0555,20993,29,False
case_0555,20998,29,False
case_0555,21003,29,False
case_0555,21009,29,False
case_0555,21014,29,False
case_0555,21020,29,False
case_0555,21025,29,False
case_0555,21030,29,False
case_0555,21036,29,False
case_0555,21041,29,False
case_0555,21047,29,False
case_0555,21052,29,False
case_0555,21058,29,False
case_0555,21063,29,False
case_0555,21068,29,False
case_0555,21074,29,False
case_0555,21079,29,False
case_0555,21085,29,False
case_0555,21090,29,False
case_0555,21095,29,False
case_0555,21101,29,False
case_0555,21106,29,False
case_0555,21112,29,False
case_0555,21117,29,False
case_0555,21122,29,False
case_0555,21128,29,False
case_0555,21133,29,False
case_0555,21139,29,False
case_0555,21144,29,False
case_0555,21150,29,False
case_0555,21155,29,False
case_0555,21160,29,False
case_0555,21166,29,False
case_0555,21171,29,False
case_0555,21177,29,False
case_0555,21182,29,False
case_0555,21187,29,False
case_0555,21193,29,False
case_0644,1186,29,False
case_0644,1192,29,False
case_0644,1197,29,False
case_0644,1203,29,False
case_0644,1208,29,False
case_0644,1213,29,False
case_0644,1219,29,False
case_0644,1224,29,False
case_0644,1230,29,False
case_0644,1235,29,False
case_0644,1241,29,False
case_0644,1246,29,False
case_0644,1251,29,False
case_0644,1257,29,False
case_0644,1262,29,False
case_0644,1268,29,False
case_0644,1273,29,False
case_0644,1279,29,False
case_0644,1284,29,False
case_0644,1289,29,False
case_0644,1295,29,False
case_0644,1300,29,False
case_0644,1306,29,False
case_0644,1311,29,False
case_0644,1317,29,False
case_0644,1322,29,False
case_0644,1327,29,False
case_0644,1333,29,False
case_0644,1338,29,False
case_0644,1344,29,False
case_0644,1349,29,False
case_0644,1355,29,False
case_0644,1360,29,False
case_0644,1365,29,False
case_0644,1371,29,False
case_0644,1376,29,False
case_0644,1382,29,False
case_0644,1387,29,False
case_0644,1393,29,False
case_0644,1398,29,False
case_0644,1403,29,False
case_0644,1409,29,False
case_0644,16207,29,False
case_0644,16213,29,False
case_0644,16218,29,False
case_0644,16224,29,False
case_0644,16229,29,False
case_0644,16235,29,False
case_0644,16240,29,False
case_0644,16246,29,False
case_0644,16251,29,False
case_0644,16257,29,False
case_0644,16262,29,False
case_0644,16268,29,False
case_0644,16273,29,False
case_0644,16279,29,False
case_0644,16284,29,False
case_0644,16290,29,False
case_0644,16295,29,False
case_0644,16301,29,False
case_0644,16306,29,False
case_0644,16312,29,False
case_0644,16317,29,False
case_0644,16323,29,False
case_0644,16328,29,False
case_0644,16334,29,False
case_0644,16339,29,False
case_0644,16345,29,False
case_0644,16350,29,False
case_0644,16355,29,False
case_0644,16361,29,False
case_0644,16366,29,False
case_0644,16372,29,False
case_0644,16377,29,False
case_0644,16383,29,False
case_0644,16388,29,False
case_0644,16394,29,False
case_0644,16399,29,False
case_0644,16405,29,False
case_0644,16410,29,False
case_0644,16416,29,False
case_0644,16421,29,False
case_0644,16427,29,False
case_0644,16432,29,False
case_0644,16438,29,False
case_0644,16443,29,False
case_0644,16449,29,False
case_0644,16454,29,False
case_0644,16460,29,False
case_0644,16465,29,False
case_0644,16471,29,False
case_0644,16476,29,False
case_0644,16482,29,False
case_0755,16083,29,False
case_0755,16089,29,False
case_0755,16094,29,False
case_0755,16100,29,False
case_0755,16105,29,False
case_0755,16111,29,False
case_0755,16116,29,False
case_0755,16121,29,False
case_0755,16127,29,False
case_0755,16132,29,False
case_0755,16138,29,False
case_0755,16143,29,False
case_0755,16149,29,False
case_0755,16154,29,False
case_0755,16160,29,False
case_0755,16165,29,False
case_0755,16171,29,False
case_0755,16176,29,False
case_0755,16182,29,False
case_0755,16187,29,False
case_0755,16193,29,False
case_0755,16198,29,False
case_0755,16203,29,False
case_0755,16209,29,False
case_0755,16214,29,False
case_0755,16220,29,False
case_0755,16225,29,False
case_0755,16231,29,False
case_0755,16236,29,False
case_0755,16242,29,False
case_0755,16247,29,False
case_0755,16253,29,False
case_0755,16258,29,False
case_0755,16264,29,False
case_0755,16269,29,False
case_0755,16274,29,False
case_0755,16280,29,False
case_0755,16285,29,False
case_0755,16291,29,False
case_0755,16296,29,False
case_0755,16302,29,False
case_0791,53,29,False
case_0791,59,29,False
case_0791,64,29,False
case_0791,70,29,False
case_0791,75,29,False
case_0791,81,29,False
case_0791,86,29,False
case_0791,92,29,False
case_0791,97,29,False
case_0791,103,29,False
case_0791,108,29,False
case_0791,114,29,False
case_0791,119,29,False
case_0791,125,29,False
case_0791,130,29,False
case_0791,136,29,False
case_0791,141,29,False
case_0791,146,29,False
case_0791,152,29,False
case_0791,157,29,False
case_0791,163,29,False
case_0791,168,29,False
case_0791,174,29,False
case_0791,179,29,False
case_0791,185,29,False
case_0791,190,29,False
case_0791,196,29,False
case_0791,201,29,False
case_0791,207,29,False
case_0791,212,29,False
case_0791,218,29,False
case_0791,223,29,False
case_0791,229,29,False
case_0791,234,29,False
case_0791,240,29,False
case_0791,245,29,False
case_0791,251,29,False
case_0791,256,29,False
case_0791,262,29,False
case_0791,267,29,False
case_0791,273,29,False
case_0791,278,29,False
case_0791,284,29,False
case_0791,289,29,False
case_0791,295,29,False
case_0791,300,29,False
case_0791,306,29,False
case_0791,311,29,False
case_0791,317,29,False
case_0791,322,29,False
case_0791,328,29,False
case_0791,333,29,False
case_0791,338,29,False
case_0791,344,29,False
case_0791,349,29,False
case_0791,355,29,False
case_0791,360,29,False
case_0791,366,29,False
case_0791,371,29,False
case_0791,377,29,False
case_0791,382,29,False
case_0791,388,29,False
case_0791,393,29,False
case_0791,399,29,False
case_0791,404,29,False
case_0791,410,29,False
case_0791,415,29,False
case_0791,421,29,False
case_0791,426,29,False
case_0791,432,29,False
case_0791,437,29,False
case_0791,443,29,False
case_0791,448,29,False
case_0791,454,29,False
case_0791,459,29,False
case_0791,465,29,False
case_0791,470,29,False
case_0791,476,29,False
case_0791,481,29,False
case_0791,487,29,False
case_0791,492,29,False
case_0791,498,29,False
case_0791,503,29,False
case_0791,509,29,False
case_0791,514,29,False
case_0791,519,29,False
case_0791,525,29,False
case_0791,530,29,False
case_0791,536,29,False
case_0791,541,29,False
case_0791,547,29,False
case_0791,552,29,False
case_0791,558,29,False
case_0791,563,29,False
case_0791,569,29,False
case_0791,574,29,False
case_0791,580,29,False
case_0791,585,29,False
case_0791,591,29,False
case_0791,596,29,False
case_0791,602,29,False
case_0791,15485,29,False
case_0791,15491,29,False
case_0791,15496,29,False
case_0791,15501,29,False
case_0791,15507,29,False
case_0791,15512,29,False
case_0791,15517,29,False
case_0791,15523,29,False
case_0791,15528,29,False
case_0791,15533,29,False
case_0791,15539,29,False
case_1082,112,29,False
case_1082,118,29,False
case_1082,123,29,False
case_1082,128,29,False
case_1082,134,29,False
case_1082,139,29,False
case_1082,144,29,False
case_1082,150,29,False
case_1082,155,29,False
case_1082,160,29,False
case_1082,166,29,False
case_1082,171,29,False
case_1082,176,29,False
case_1082,182,29,False
case_1082,187,29,False
case_1082,193,29,False
case_1082,198,29,False
case_1082,203,29,False
case_1082,209,29,False
case_1082,214,29,False
case_1082,219,29,False
case_1082,225,29,False
case_1082,230,29,False
case_1082,235,29,False
case_1082,241,29,False
case_1082,246,29,False
case_1082,251,29,False
case_1082,257,29,False
case_1082,262,29,False
case_1082,267,29,False
case_1082,273,29,False
case_1325,18029,29,False
case_1325,18035,29,False
case_1325,18040,29,False
case_1325,18045,29,False
case_1325,18051,29,False
case_1325,18056,29,False
case_1325,18062,29,False
case_1325,18067,29,False
case_1325,18073,29,False
case_1325,18078,29,False
case_1325,18083,29,False
case_1325,18089,29,False
case_1325,18094,29,False
case_1325,18100,29,False
case_1325,18105,29,False
case_1325,18110,29,False
case_1325,18116,29,False
case_1325,18121,29,False
case_1325,18127,29,False
case_1325,18132,29,False
case_1325,18138,29,False
case_1325,18143,29,False
case_1325,18148,29,False
case_1325,18154,29,False
case_1325,18159,29,False
case_1325,18165,29,False
case_1325,18170,29,False
case_1325,18175,29,False
case_1325,18181,29,False
case_1325,18186,29,False
case_1325,18192,29,False
case_1325,18197,29,False
case_1325,18202,29,False
case_1325,18208,29,False
case_1325,18213,29,False
case_1325,18219,29,False
case_1325,18224,29,False
case_1325,18230,29,False
case_1325,18235,29,False
case_1325,18240,29,False
case_1325,18246,29,False
case_1362,441,29,False
case_1362,447,29,False
case_1362,452,29,False
case_1362,458,29,False
case_1362,463,29,False
case_1362,469,29,False
case_1362,474,29,False
case_1362,480,29,False
case_1362,485,29,False
case_1362,491,29,False
case_1362,496,29,False
case_1362,502,29,False
case_1362,507,29,False
case_1362,513,29,False
case_1362,518,29,False
case_1362,524,29,False
case_1362,529,29,False
case_1362,535,29,False
case_1362,540,29,False
case_1362,546,29,False
case_1362,551,29,False
case_1362,557,29,False
case_1362,562,29,False
case_1362,568,29,False
case_1362,573,29,False
case_1362,578,29,False
case_1362,584,29,False
case_1362,589,29,False
case_1362,595,29,False
case_1362,600,29,False
case_1362,606,29,False
case_1362,611,29,False
case_1362,617,29,False
case_1362,622,29,False
case_1362,628,29,False
case_1362,633,29,False
case_1362,639,29,False
case_1362,644,29,False
case_1362,650,29,False
case_1362,655,29,False
case_1362,661,29,False
case_1362,666,29,False
case_1362,672,29,False
case_1362,677,29,False
case_1362,683,29,False
case_1362,688,29,False
case_1362,694,29,False
case_1362,699,29,False
case_1362,705,29,False
case_1362,710,29,False
case_1362,716,29,False
case_1362,721,29,False
case_1362,727,29,False
case_1362,732,29,False
case_1362,738,29,False
case_1362,743,29,False
case_1362,749,29,False
case_1362,754,29,False
case_1362,760,29,False
case_1362,765,29,False
case_1362,771,29,False
case_1362,776,29,False
case_1362,782,29,False
case_1362,787,29,False
case_1362,793,29,False
case_1362,798,29,False
case_1362,804,29,False
case_1362,809,29,False
case_1362,815,29,False
case_1362,820,29,False
case_1362,826,29,False
case_1362,831,29,False
case_1362,837,29,False
case_1362,842,29,False
case_1362,847,29,False
case_1362,853,29,False
case_1362,858,29,False
case_1362,864,29,False
case_1362,869,29,False
case_1362,875,29,False
case_1362,880,29,False
case_1362,886,29,False
case_1362,891,29,False
case_1362,897,29,False
case_1362,902,29,False
case_1362,908,29,False
case_1362,913,29,False
case_1362,919,29,False
case_1362,924,29,False
case_1362,930,29,False
case_1362,935,29,False
case_1362,941,29,False
case_1362,946,29,False
case_1362,952,29,False
case_1362,957,29,False
case_1362,963,29,False
case_1362,968,29,False
case_1362,974,29,False
case_1510,178,29,False
case_1510,184,29,False
case_1510,189,29,False
case_1510,195,29,False
case_1510,200,29,False
case_1510,206,29,False
case_1510,211,29,False
case_1510,217,29,False
case_1510,222,29,False
case_1510,228,29,False
case_1510,233,29,False
case_1510,239,29,False
case_1510,244,29,False
case_1510,250,29,False
case_1510,255,29,False
case_1510,261,29,False
case_1510,266,29,False
case_1510,272,29,False
case_1510,277,29,False
case_1510,283,29,False
case_1510,288,29,False
case_1510,294,29,False
case_1510,299,29,False
case_1510,305,29,False
case_1510,310,29,False
case_1510,316,29,False
case_1510,321,29,False
case_1510,327,29,False
case_1510,333,29,False
case_1510,338,29,False
case_1510,344,29,False
case_1510,349,29,False
case_1510,355,29,False
case_1510,360,29,False
case_1510,366,29,False
case_1510,371,29,False
case_1510,377,29,False
case_1510,382,29,False
case_1510,388,29,False
case_1510,393,29,False
case_1510,399,29,False
case_1510,404,29,False
case_1510,410,29,False
case_1510,415,29,False
case_1510,421,29,False
case_1510,426,29,False
case_1510,432,29,False
case_1510,437,29,False
case_1510,443,29,False
case_1510,448,29,False
case_1510,454,29,False
case_1510,459,29,False
case_1510,465,29,False
case_1510,470,29,False
case_1510,476,29,False
case_1510,481,29,False
case_1510,487,29,False
case_1510,492,29,False
case_1510,498,29,False
case_1510,503,29,False
case_1510,509,29,False
case_1510,514,29,False
case_1510,520,29,False
case_1510,525,29,False
case_1510,531,29,False
case_1510,536,29,False
case_1510,542,29,False
case_1510,547,29,False
case_1510,553,29,False
case_1510,558,29,False
case_1510,564,29,False
case_1510,569,29,False
case_1510,575,29,False
case_1510,580,29,False
case_1510,586,29,False
case_1510,591,29,False
case_1510,597,29,False
case_1510,602,29,False
case_1510,608,29,False
case_1510,613,29,False
case_1510,619,29,False
case_1510,625,29,False
case_1510,630,29,False
case_1510,636,29,False
case_1510,641,29,False
case_1510,647,29,False
case_1510,652,29,False
case_1510,658,29,False
case_1510,663,29,False
case_1510,669,29,False
case_1510,674,29,False
case_1510,680,29,False
case_1510,685,29,False
case_1510,691,29,False
case_1510,696,29,False
case_1510,702,29,False
case_1510,707,29,False
case_1510,713,29,False
case_1510,718,29,False
case_1510,724,29,False
case_1510,729,29,False
case_1510,735,29,False
case_1510,740,29,False
case_1510,746,29,False
case_1510,751,29,False
case_1510,757,29,False
case_1510,762,29,False
case_1510,768,29,False
case_1510,773,29,False
case_1510,779,29,False
case_1510,784,29,False
case_1510,790,29,False
case_1510,795,29,False
case_1510,801,29,False
case_1510,806,29,False
case_1510,812,29,False
case_1510,817,29,False
case_1510,823,29,False
case_1510,828,29,False
case_1510,834,29,False
case_1510,839,29,False
case_1510,845,29,False
case_1510,850,29,False
case_1510,856,29,False
case_1510,861,29,False
case_1510,867,29,False
case_1510,872,29,False
case_1510,878,29,False
case_1510,883,29,False
case_1510,889,29,False
case_1510,894,29,False
case_1510,900,29,False
case_1510,905,29,False
case_1510,911,29,False
case_1510,917,29,False
case_1510,922,29,False
case_1510,928,29,False
case_1510,933,29,False
case_1510,939,29,False
case_1510,944,29,False
case_1510,950,29,False
case_1510,955,29,False
case_1510,961,29,False
case_1510,966,29,False
case_1510,972,29,False
case_1510,977,29,False
case_1510,983,29,False
case_1510,988,29,False
case_1510,994,29,False
case_1510,999,29,False
case_1510,1005,29,False
case_1510,1010,29,False
case_1510,1016,29,False
case_1510,1021,29,False
case_1510,1027,29,False
case_1510,1032,29,False
case_1510,1038,29,False
case_1510,1043,29,False
case_1510,1049,29,False
case_1510,1054,29,False
case_1510,1060,29,False
case_1510,1065,29,False
case_1510,1071,29,False
case_1510,1076,29,False
case_1510,1082,29,False
case_1510,1087,29,False
case_1510,1093,29,False
case_1510,1098,29,False
case_1510,1104,29,False
case_1510,1109,29,False
case_1510,1115,29,False
case_1510,1120,29,False
case_1510,1126,29,False
case_1510,1131,29,False
case_1510,1137,29,False
case_1510,1142,29,False
case_1510,1148,29,False
case_1510,1153,29,False
case_1510,1159,29,False
case_1510,1164,29,False
case_1510,1170,29,False
case_1510,1175,29,False
case_1510,1181,29,False
case_1510,1186,29,False
case_1510,1192,29,False
case_1510,1197,29,False
case_1510,1203,29,False
case_1510,1208,29,False
case_1510,1214,29,False
case_1510,1220,29,False
case_1510,1225,29,False
case_1510,1231,29,False
case_1510,1236,29,False
case_1510,1242,29,False
case_1510,1247,29,False
case_1510,1253,29,False
case_1510,1258,29,False
case_1510,1264,29,False
case_1510,1269,29,False
case_1510,1275,29,False
case_1510,1280,29,False
case_1510,1286,29,False
case_1510,1291,29,False
case_1510,1297,29,False
case_1510,1302,29,False
case_1510,1308,29,False
case_1510,1313,29,False
case_1510,1319,29,False
case_1510,1324,29,False
case_1510,1330,29,False
case_1510,1335,29,False
case_1510,1341,29,False
case_1510,1346,29,False
case_1510,1352,29,False
case_1510,1357,29,False
case_1510,1363,29,False
case_1510,1368,29,False
case_1510,1374,29,False
case_1510,1379,29,False
case_1510,1385,29,False
case_1510,1390,29,False
case_1510,1396,29,False
case_1510,1401,29,False
case_1510,1407,29,False
case_1510,1412,29,False
case_1510,1418,29,False
case_1510,1423,29,False
case_1510,1429,29,False
case_1510,1434,29,False
case_1510,1440,29,False
case_1510,1445,29,False
case_1510,1451,29,False
case_1510,1456,29,False
case_1510,1462,29,False
case_1510,1467,29,False
case_1510,1473,29,False
case_1510,1478,29,False
case_1510,1484,29,False
case_1510,1489,29,False
case_1510,1495,29,False
case_1510,1500,29,False
case_1510,1506,29,False
case_1510,1512,29,False
case_1510,1517,29,False
case_1510,1523,29,False
case_1510,1528,29,False
case_1510,1534,29,False
case_1510,1539,29,False
case_1510,1545,29,False
case_1510,1550,29,False
case_1510,1556,29,False
case_1510,1561,29,False
case_1510,1567,29,False
case_1510,1572,29,False
case_1510,1578,29,False
case_1510,1583,29,False
case_1510,1589,29,False
case_1510,1594,29,False
case_1510,1600,29,False
case_1510,1605,29,False
case_1510,1611,29,False
case_1510,1616,29,False
case_1510,1622,29,False
case_1510,1627,29,False
case_1510,1633,29,False
case_1510,1638,29,False
case_1510,1644,29,False
case_1510,1649,29,False
case_1510,1655,29,False
case_1510,29101,29,False
case_1510,29107,29,False
case_1510,29112,29,False
case_1510,29118,29,False
case_1510,29123,29,False
case_1510,29129,29,False
case_1510,29134,29,False
case_1510,29140,29,False
case_1510,29145,29,False
case_1510,29151,29,False
case_1510,29156,29,False
case_1510,29162,29,False
case_1510,29167,29,False
case_1510,29173,29,False
case_1510,29178,29,False
case_1510,29183,29,False
case_1510,29189,29,False
case_1510,29194,29,False
case_1510,29200,29,False
case_1510,29205,29,False
case_1510,29211,29,False
case_1510,29216,29,False
case_1510,29222,29,False
case_1510,29227,29,False
case_1510,29233,29,False
case_1510,29238,29,False
case_1510,29244,29,False
case_1510,29249,29,False
case_1510,29255,29,False
case_1510,29260,29,False
case_1510,29266,29,False
case_1510,29271,29,False
case_1510,29277,29,False
case_1510,29282,29,False
case_1510,29288,29,False
case_1510,29293,29,False
case_1510,29299,29,False
case_1510,29304,29,False
case_1510,29310,29,False
case_1510,29315,29,False
case_1510,29321,29,False
case_1510,29326,29,False
case_1510,29332,29,False
case_1510,29337,29,False
case_1510,29343,29,False
case_1510,29348,29,False
case_1510,29353,29,False
case_1510,29359,29,False
case_1510,29364,29,False
case_1510,29370,29,False
case_1510,29375,29,False
case_1510,29381,29,False
case_1510,29386,29,False
case_1510,29392,29,False
case_1510,29397,29,False
case_1510,29403,29,False
case_1510,29408,29,False
case_1510,29414,29,False
case_1510,29419,29,False
case_1510,29425,29,False
case_1582,20147,29,False
case_1582,20153,29,False
case_1582,20158,29,False
case_1582,20164,29,False
case_1582,20169,29,False
case_1582,20175,29,False
case_1582,20180,29,False
case_1582,20186,29,False
case_1582,20191,29,False
case_1582,20196,29,False
case_1582,20202,29,False
case_1582,20207,29,False
case_1582,20213,29,False
case_1582,20218,29,False
case_1582,20224,29,False
case_1582,20229,29,False
case_1582,20235,29,False
case_1582,20240,29,False
case_1582,20246,29,False
case_1582,20251,29,False
case_1582,20257,29,False
case_1582,20262,29,False
case_1582,20268,29,False
case_1582,20273,29,False
case_1582,20278,29,False
case_1582,20284,29,False
case_1582,20289,29,False
case_1582,20295,29,False
case_1582,20300,29,False
case_1582,20306,29,False
case_1721,13569,29,False
case_1721,13574,29,False
case_1721,13580,29,False
case_1721,13585,29,False
case_1721,13590,29,False
case_1721,13596,29,False
case_1721,13601,29,False
case_1721,13606,29,False
case_1721,13612,29,False
case_1721,13617,29,False
case_1721,13622,29,False
case_1721,13628,29,False
case_1721,13633,29,False
case_1721,13638,29,False
case_1721,13644,29,False
case_1721,13649,29,False
case_1721,13654,29,False
case_1721,13659,29,False
case_1721,13665,29,False
case_1721,13670,29,False
case_1721,13675,29,False
case_1721,13681,29,False
case_1721,13686,29,False
case_1721,13691,29,False
case_1721,13697,29,False
case_1721,13702,29,False
case_1721,13707,29,False
case_1721,13713,29,False
case_1721,13718,29,False
case_1721,13723,29,False
case_1721,13729,29,False
case_1721,13734,29,False
case_1831,4,29,False
case_1831,10,29,False
case_1831,15,29,False
case_1831,21,29,False
case_1831,26,29,False
case_1831,32,29,False
case_1831,37,29,False
case_1831,43,29,False
case_1831,48,29,False
case_1831,53,29,False
case_1831,59,29,False
case_1831,64,29,False
case_1831,70,29,False
case_1831,75,29,False
case_1831,81,29,False
case_1831,86,29,False
case_1831,92,29,False
case_1831,97,29,False
case_1831,103,29,False
case_1831,108,29,False
case_1831,114,29,False
case_1831,119,29,False
case_1831,125,29,False
case_1831,130,29,False
case_1831,136,29,False
case_1831,141,29,False
case_1831,146,29,False
case_1831,152,29,False
case_1831,157,29,False
case_1831,163,29,False
case_1831,168,29,False
case_1831,174,29,False
case_1831,179,29,False
case_1831,185,29,False
case_1831,190,29,False
case_1831,196,29,False
case_1831,201,29,False
case_1831,207,29,False
case_1831,212,29,False
case_1831,218,29,False
case_1831,223,29,False
case_1831,229,29,False
case_1831,234,29,False
case_1831,239,29,False
case_1831,245,29,False
case_1831,250,29,False
case_1831,256,29,False
case_1831,261,29,False
case_1831,267,29,False
case_1831,272,29,False
case_1831,278,29,False
case_1831,283,29,False
case_1831,289,29,False
case_1831,294,29,False
case_1831,300,29,False
case_1831,305,29,False
case_1831,311,29,False
case_1831,316,29,False
case_1831,322,29,False
case_1831,327,29,False
case_1831,332,29,False
case_1831,338,29,False
case_1831,343,29,False
case_1831,349,29,False
case_1831,354,29,False
case_1831,360,29,False
case_1831,365,29,False
case_1831,371,29,False
case_1831,376,29,False
case_1831,382,29,False
case_1831,387,29,False
case_1831,393,29,False
case_1831,398,29,False
case_1831,404,29,False
case_1831,409,29,False
case_1831,415,29,False
case_1831,420,29,False
case_1831,425,29,False
case_1831,431,29,False
case_1831,436,29,False
case_1831,442,29,False
case_1831,447,29,False
case_1831,453,29,False
case_1831,458,29,False
case_1831,464,29,False
case_1831,24524,29,False
case_1831,24529,29,False
case_1831,24535,29,False
case_1831,24540,29,False
case_1831,24545,29,False
case_1894,325,29,False
case_1894,331,29,False
case_1894,336,29,False
case_1894,342,29,False
case_1894,347,29,False
case_1894,353,29,False
case_1894,358,29,False
case_1894,364,29,False
case_1894,369,29,False
case_1894,375,29,False
case_1894,380,29,False
case_1894,386,29,False
case_1894,391,29,False
case_1894,397,29,False
case_1894,402,29,False
